group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,source_file,replicates,min_ms,max_ms,paired_ratio_median,paired_ratio_min,paired_ratio_max,expected_result_cardinality
job,mi_itype,14835720,COMP,DDC,0.021904,1.0,EWAH,COMP_op,raw/r1_mi_itype_ddc.csv;raw/r2_mi_itype_ddc.csv;raw/r3_mi_itype_ddc.csv;raw/r4_mi_itype_ddc.csv;raw/r5_mi_itype_ddc.csv,5,0.02187,0.02202,1.0,1.0,1.0,13301811
job,mi_itype,14835720,COMP,CRoaring,0.019831,0.9053597516435355,EWAH,COMP_op_native,raw/r1_mi_itype_croaring.csv;raw/r2_mi_itype_croaring.csv;raw/r3_mi_itype_croaring.csv;raw/r4_mi_itype_croaring.csv;raw/r5_mi_itype_croaring.csv,5,0.019771,0.019984,0.9055784179240969,0.8982327018309028,0.9081142857142858,13301811
job,mi_itype,14835720,COMP,WAH,0.001215,0.05546932067202337,EWAH,COMP_op,raw/r1_mi_itype_wah.csv;raw/r2_mi_itype_wah.csv;raw/r3_mi_itype_wah.csv;raw/r4_mi_itype_wah.csv;raw/r5_mi_itype_wah.csv,5,0.001206,0.00123,0.05546932067202337,0.054768392370572204,0.05605852766346594,13301811
job,mi_itype,14835720,COMP,EWAH,0.00035,0.01597881665449233,EWAH,COMP_op,raw/r1_mi_itype_ewah.csv;raw/r2_mi_itype_ewah.csv;raw/r3_mi_itype_ewah.csv;raw/r4_mi_itype_ewah.csv;raw/r5_mi_itype_ewah.csv,5,0.000338,0.000355,0.016,0.015349682107175293,0.01620708546384222,13301811
job,year,2528312,COMP,DDC,0.07698,1.0,DDC,COMP_op,raw/r1_year_ddc.csv;raw/r2_year_ddc.csv;raw/r3_year_ddc.csv;raw/r4_year_ddc.csv;raw/r5_year_ddc.csv,5,0.076048,0.079345,1.0,1.0,1.0,2368295
job,year,2528312,COMP,CRoaring,0.476434,6.189062094050403,DDC,COMP_op_native,raw/r1_year_croaring.csv;raw/r2_year_croaring.csv;raw/r3_year_croaring.csv;raw/r4_year_croaring.csv;raw/r5_year_croaring.csv,5,0.472678,0.482224,6.200558586645881,6.024522361997986,6.264911634756996,2368295
job,year,2528312,COMP,WAH,0.787322,10.227617563003376,DDC,COMP_op,raw/r1_year_wah.csv;raw/r2_year_wah.csv;raw/r3_year_wah.csv;raw/r4_year_wah.csv;raw/r5_year_wah.csv,5,0.770552,0.800543,10.095412890809213,9.905904593862248,10.399363471031435,2368295
job,year,2528312,COMP,EWAH,0.626418,8.137412314886983,DDC,COMP_op,raw/r1_year_ewah.csv;raw/r2_year_ewah.csv;raw/r3_year_ewah.csv;raw/r4_year_ewah.csv;raw/r5_year_ewah.csv,5,0.622603,0.630179,8.169035758065778,7.891158863192388,8.186974016410687,2368295
job,country,234997,COMP,DDC,0.007166,1.0,DDC,COMP_op,raw/r1_country_ddc.csv;raw/r2_country_ddc.csv;raw/r3_country_ddc.csv;raw/r4_country_ddc.csv;raw/r5_country_ddc.csv,5,0.007137,0.00728,1.0,1.0,1.0,218952
job,country,234997,COMP,CRoaring,0.029923,4.175690761931343,DDC,COMP_op_native,raw/r1_country_croaring.csv;raw/r2_country_croaring.csv;raw/r3_country_croaring.csv;raw/r4_country_croaring.csv;raw/r5_country_croaring.csv,5,0.029872,0.030195,4.192657979543226,4.1098901098901095,4.207775919732441,218952
job,country,234997,COMP,WAH,0.042242,5.89478090985208,DDC,COMP_op,raw/r1_country_wah.csv;raw/r2_country_wah.csv;raw/r3_country_wah.csv;raw/r4_country_wah.csv;raw/r5_country_wah.csv,5,0.042032,0.042619,5.893952062430323,5.787774725274725,5.9473904549260395,218952
job,country,234997,COMP,EWAH,0.057319,7.998744069215742,DDC,COMP_op,raw/r1_country_ewah.csv;raw/r2_country_ewah.csv;raw/r3_country_ewah.csv;raw/r4_country_ewah.csv;raw/r5_country_ewah.csv,5,0.054314,0.057696,8.022253324002799,7.460714285714286,8.0513536142897,218952
job,movie_keyword_movie_id,4523930,COMP,DDC,0.0051,1.0,EWAH,COMP_op,raw/r1_movie_keyword_movie_id_ddc.csv;raw/r2_movie_keyword_movie_id_ddc.csv;raw/r3_movie_keyword_movie_id_ddc.csv;raw/r4_movie_keyword_movie_id_ddc.csv;raw/r5_movie_keyword_movie_id_ddc.csv,5,0.005038,0.005156,1.0,1.0,1.0,4523427
job,movie_keyword_movie_id,4523930,COMP,CRoaring,0.002585,0.5068627450980392,EWAH,COMP_op_native,raw/r1_movie_keyword_movie_id_croaring.csv;raw/r2_movie_keyword_movie_id_croaring.csv;raw/r3_movie_keyword_movie_id_croaring.csv;raw/r4_movie_keyword_movie_id_croaring.csv;raw/r5_movie_keyword_movie_id_croaring.csv,5,0.00258,0.0026,0.5098039215686274,0.5007757951900699,0.5124653739612188,4523427
job,movie_keyword_movie_id,4523930,COMP,WAH,0.001232,0.24156862745098037,EWAH,COMP_op,raw/r1_movie_keyword_movie_id_wah.csv;raw/r2_movie_keyword_movie_id_wah.csv;raw/r3_movie_keyword_movie_id_wah.csv;raw/r4_movie_keyword_movie_id_wah.csv;raw/r5_movie_keyword_movie_id_wah.csv,5,0.001197,0.001325,0.24274509803921565,0.23603568657874321,0.25914336006258554,4523427
job,movie_keyword_movie_id,4523930,COMP,EWAH,0.000346,0.06784313725490196,EWAH,COMP_op,raw/r1_movie_keyword_movie_id_ewah.csv;raw/r2_movie_keyword_movie_id_ewah.csv;raw/r3_movie_keyword_movie_id_ewah.csv;raw/r4_movie_keyword_movie_id_ewah.csv;raw/r5_movie_keyword_movie_id_ewah.csv,5,0.000345,0.000351,0.06826276216857934,0.0669123351435221,0.06967050416832077,4523427
job,cast_info_movie_id,36244344,COMP,DDC,0.39897,1.0,WAH,COMP_op,raw/r1_cast_info_movie_id_ddc.csv;raw/r2_cast_info_movie_id_ddc.csv;raw/r3_cast_info_movie_id_ddc.csv;raw/r4_cast_info_movie_id_ddc.csv;raw/r5_cast_info_movie_id_ddc.csv,5,0.397292,0.4135,1.0,1.0,1.0,36242772
job,cast_info_movie_id,36244344,COMP,CRoaring,0.133991,0.33584229390681003,WAH,COMP_op_native,raw/r1_cast_info_movie_id_croaring.csv;raw/r2_cast_info_movie_id_croaring.csv;raw/r3_cast_info_movie_id_croaring.csv;raw/r4_cast_info_movie_id_croaring.csv;raw/r5_cast_info_movie_id_croaring.csv,5,0.133584,0.134672,0.3371030403288468,0.32305683192261186,0.33840076790479584,36242772
job,cast_info_movie_id,36244344,COMP,WAH,0.042761,0.10717848459783944,WAH,COMP_op,raw/r1_cast_info_movie_id_wah.csv;raw/r2_cast_info_movie_id_wah.csv;raw/r3_cast_info_movie_id_wah.csv;raw/r4_cast_info_movie_id_wah.csv;raw/r5_cast_info_movie_id_wah.csv,5,0.042504,0.043083,0.10698428359997182,0.10341233373639662,0.10825799188875433,36242772
job,cast_info_movie_id,36244344,COMP,EWAH,0.04881,0.12234002556583201,WAH,COMP_op,raw/r1_cast_info_movie_id_ewah.csv;raw/r2_cast_info_movie_id_ewah.csv;raw/r3_cast_info_movie_id_ewah.csv;raw/r4_cast_info_movie_id_ewah.csv;raw/r5_cast_info_movie_id_ewah.csv,5,0.048178,0.049186,0.12234002556583201,0.11651269649334946,0.12380314730727023,36242772
job,cast_info_person_id,36244344,COMP,DDC,0.04911,1.0,EWAH,COMP_op,raw/r1_cast_info_person_id_ddc.csv;raw/r2_cast_info_person_id_ddc.csv;raw/r3_cast_info_person_id_ddc.csv;raw/r4_cast_info_person_id_ddc.csv;raw/r5_cast_info_person_id_ddc.csv,5,0.049055,0.049254,1.0,1.0,1.0,36236102
job,cast_info_person_id,36244344,COMP,CRoaring,0.036427,0.7417430258603136,EWAH,COMP_op_native,raw/r1_cast_info_person_id_croaring.csv;raw/r2_cast_info_person_id_croaring.csv;raw/r3_cast_info_person_id_croaring.csv;raw/r4_cast_info_person_id_croaring.csv;raw/r5_cast_info_person_id_croaring.csv,5,0.036244,0.036692,0.7398448289869202,0.7373411296544443,0.7471390755446956,36236102
job,cast_info_person_id,36244344,COMP,WAH,0.002162,0.04402362044390144,EWAH,COMP_op,raw/r1_cast_info_person_id_wah.csv;raw/r2_cast_info_person_id_wah.csv;raw/r3_cast_info_person_id_wah.csv;raw/r4_cast_info_person_id_wah.csv;raw/r5_cast_info_person_id_wah.csv,5,0.00212,0.002227,0.04403707098482534,0.043042189466845335,0.04539802262766282,36236102
job,cast_info_person_id,36244344,COMP,EWAH,0.000812,0.016534310731012015,EWAH,COMP_op,raw/r1_cast_info_person_id_ewah.csv;raw/r2_cast_info_person_id_ewah.csv;raw/r3_cast_info_person_id_ewah.csv;raw/r4_cast_info_person_id_ewah.csv;raw/r5_cast_info_person_id_ewah.csv,5,0.000806,0.000861,0.01649199772524169,0.01641213602117695,0.017551727652634797,36236102
