backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,4523930,3,load,0.015177,192,0.000113176,0,1
EWAH,4523930,3,OR,0.001327,0,0,1043,1
EWAH,4523930,3,AND,0.000799,0,0,0,1
EWAH,4523930,3,XOR,0.001328,0,0,1043,1
EWAH,4523930,3,multi-OR,0.000717,0,0,1505,1
EWAH,4523930,3,OR_op,0.000101,0,0,0,1
EWAH,4523930,3,AND_op,9.4e-05,0,0,0,1
EWAH,4523930,3,XOR_op,0.000109,0,0,0,1
EWAH,4523930,3,NOT_op,9.8e-05,0,0,0,1
EWAH,4523930,3,COMP_op,0.000357,0,0,0,1
