backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),100000000,328,load,12.9556,16354732,0.654189,0,1
WAH (FastBit),100000000,328,OR,7.47976,0,0,30350933,1
WAH (FastBit),100000000,328,AND,7.65531,0,0,149848,1
WAH (FastBit),100000000,328,XOR,14.9737,0,0,30201085,1
WAH (FastBit),100000000,328,OR_op,3.32743,0,0,0,1
WAH (FastBit),100000000,328,AND_op,4.46874,0,0,0,1
WAH (FastBit),100000000,328,XOR_op,10.1046,0,0,0,1
WAH (FastBit),100000000,328,NOT_op,0.401262,0,0,0,1
WAH (FastBit),100000000,328,COMP_op,9.94187,0,0,0,1
