backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
Bitset (AVX512),100000000,13107,load,12.0604,25000000,1,0,1
Bitset (AVX512),100000000,13107,OR,5.01794,0,0,52000887,1
Bitset (AVX512),100000000,13107,AND,4.44183,0,0,7998212,1
Bitset (AVX512),100000000,13107,XOR,4.28494,0,0,44002675,1
Bitset (AVX512),100000000,13107,OR_op,1.78444,0,0,0,1
Bitset (AVX512),100000000,13107,AND_op,1.46631,0,0,0,1
Bitset (AVX512),100000000,13107,XOR_op,1.78314,0,0,0,1
Bitset (AVX512),100000000,13107,NOT_op,1.38587,0,0,0,1
Bitset (AVX512),100000000,13107,COMP_op,5.56427,0,0,0,1
