backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),100000000,3277,load,19.0713,25271832,1.01087,0,1
WAH (FastBit),100000000,3277,OR,22.2672,0,0,24000440,1
WAH (FastBit),100000000,3277,AND,19.9779,0,0,999566,1
WAH (FastBit),100000000,3277,XOR,12.4225,0,0,23000874,1
WAH (FastBit),100000000,3277,OR_op,15.1942,0,0,0,1
WAH (FastBit),100000000,3277,AND_op,15.5364,0,0,0,1
WAH (FastBit),100000000,3277,XOR_op,7.65397,0,0,0,1
WAH (FastBit),100000000,3277,NOT_op,1.43896,0,0,0,1
WAH (FastBit),100000000,3277,COMP_op,33.3064,0,0,0,1
