backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),21844315,325,load,37.4028,11353888,0.0127942,0,1
DDC (New),21844315,325,OR,1.3377,0,0,604196,1
DDC (New),21844315,325,AND,1.55032,0,0,0,1
DDC (New),21844315,325,XOR,1.44602,0,0,604196,1
DDC (New),21844315,325,multi-OR,86.8662,0,0,21844315,1
DDC (New),21844315,325,OR_op,0.295442,0,0,604196,1
DDC (New),21844315,325,AND_op,0.465028,0,0,0,1
DDC (New),21844315,325,XOR_op,0.356864,0,0,604196,1
DDC (New),21844315,325,NOT_op,0.035988,0,0,21541401,1
DDC (New),21844315,325,COMP_op,0.905532,0,0,21543033,1
