backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,100000000,328,load,9.04537,17489872,0.699595,0,1
EWAH,100000000,328,OR,21.9399,0,0,2490719,1
EWAH,100000000,328,AND,11.8488,0,0,10201,1
EWAH,100000000,328,XOR,22.6721,0,0,2480518,1
EWAH,100000000,328,OR_op,17.5245,0,0,0,1
EWAH,100000000,328,AND_op,11.8192,0,0,0,1
EWAH,100000000,328,XOR_op,18.0473,0,0,0,1
EWAH,100000000,328,NOT_op,3.97876,0,0,0,1
EWAH,100000000,328,COMP_op,50.8029,0,0,0,1
