backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),100000000,100,load,15.4629,14598,1.16784e-05,0,1
DDC (New),100000000,100,OR,0.043096,0,0,2000000,1
DDC (New),100000000,100,AND,0.009975,0,0,0,1
DDC (New),100000000,100,XOR,0.009605,0,0,2000000,1
DDC (New),100000000,100,multi-OR,1.65708,0,0,100000000,1
DDC (New),100000000,100,OR_op,0.000956,0,0,2000000,1
DDC (New),100000000,100,AND_op,0.000697,0,0,0,1
DDC (New),100000000,100,XOR_op,0.000891,0,0,2000000,1
DDC (New),100000000,100,NOT_op,0.000277,0,0,99000000,1
DDC (New),100000000,100,COMP_op,0.121006,0,0,99000000,1
