backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),100000000,13107,load,18.0581,25806456,1.03226,0,1
WAH (FastBit),100000000,13107,OR,9.20672,0,0,52000887,1
WAH (FastBit),100000000,13107,AND,7.72333,0,0,7998212,1
WAH (FastBit),100000000,13107,XOR,15.871,0,0,44002675,1
WAH (FastBit),100000000,13107,OR_op,3.21213,0,0,0,1
WAH (FastBit),100000000,13107,AND_op,3.20163,0,0,0,1
WAH (FastBit),100000000,13107,XOR_op,10.9224,0,0,0,1
WAH (FastBit),100000000,13107,NOT_op,1.46397,0,0,0,1
WAH (FastBit),100000000,13107,COMP_op,8.85274,0,0,0,1
