backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),2528312,6,load,0.421528,530308,0.279664,0,1
DDC (New),2528312,6,OR,0.105723,0,0,2206089,1
DDC (New),2528312,6,AND,0.014489,0,0,0,1
DDC (New),2528312,6,XOR,0.086773,0,0,2206089,1
DDC (New),2528312,6,multi-OR,0.24923,0,0,2528312,1
DDC (New),2528312,6,OR_op,0.012674,0,0,2206089,1
DDC (New),2528312,6,AND_op,0.003964,0,0,0,1
DDC (New),2528312,6,XOR_op,0.012038,0,0,2206089,1
DDC (New),2528312,6,NOT_op,0.007362,0,0,985048,1
DDC (New),2528312,6,COMP_op,0.043485,0,0,1865487,1
