backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,21844315,325,load,9.30506,8487225,0.00956388,0,1
CRoaring,21844315,325,OR,2.18102,0,0,604196,1
CRoaring,21844315,325,AND,0.204733,0,0,0,1
CRoaring,21844315,325,XOR,0.546551,0,0,604196,1
CRoaring,21844315,325,multi-OR,32.3877,0,0,21844315,1
CRoaring,21844315,325,OR_op,0.130395,0,0,604196,1
CRoaring,21844315,325,AND_op,0.080797,0,0,0,1
CRoaring,21844315,325,XOR_op,0.245445,0,0,604196,1
CRoaring,21844315,325,NOT_op,0.154078,0,0,21541401,1
CRoaring,21844315,325,OR_op_conv,0.367562,0,0,604196,1
CRoaring,21844315,325,AND_op_conv,0.169635,0,0,0,1
CRoaring,21844315,325,XOR_op_conv,0.471722,0,0,604196,1
CRoaring,21844315,325,NOT_op_conv,0.665228,0,0,21541401,1
CRoaring,21844315,325,COMP_op_native,0.617691,0,0,21543033,1
CRoaring,21844315,325,COMP_op,1.15394,0,0,0,1
