backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),21844315,232,load,49.0357,36389604,0.0574435,0,1
DDC (New),21844315,232,OR,1.37299,0,0,771958,1
DDC (New),21844315,232,AND,1.39553,0,0,0,1
DDC (New),21844315,232,XOR,1.37417,0,0,771958,1
DDC (New),21844315,232,multi-OR,60.2519,0,0,21844315,1
DDC (New),21844315,232,OR_op,0.310327,0,0,771958,1
DDC (New),21844315,232,AND_op,0.330488,0,0,0,1
DDC (New),21844315,232,XOR_op,0.300277,0,0,771958,1
DDC (New),21844315,232,NOT_op,0.074756,0,0,21457099,1
DDC (New),21844315,232,COMP_op,0.937556,0,0,21459573,1
