backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
Concise,100000000,1311,load,9.7093,19788528,0.791541,0,1
Concise,100000000,1311,OR,36.6095,0,0,41199829,1
Concise,100000000,1311,AND,61.0869,0,0,799953,1
Concise,100000000,1311,XOR,39.4795,0,0,40399876,1
Concise,100000000,1311,OR_op,44.7255,0,0,0,1
Concise,100000000,1311,AND_op,53.7026,0,0,0,1
Concise,100000000,1311,XOR_op,44.503,0,0,0,1
Concise,100000000,1311,NOT_op,34.4397,0,0,0,1
Concise,100000000,1311,COMP_op,136.894,0,0,0,1
