backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),100000000,6554,load,18.5962,25788048,1.03152,0,1
WAH (FastBit),100000000,6554,OR,23.0987,0,0,27999151,1
WAH (FastBit),100000000,6554,AND,22.5745,0,0,2001155,1
WAH (FastBit),100000000,6554,XOR,10.8526,0,0,25997996,1
WAH (FastBit),100000000,6554,OR_op,16.045,0,0,0,1
WAH (FastBit),100000000,6554,AND_op,15.1647,0,0,0,1
WAH (FastBit),100000000,6554,XOR_op,5.98302,0,0,0,1
WAH (FastBit),100000000,6554,NOT_op,1.50828,0,0,0,1
WAH (FastBit),100000000,6554,COMP_op,35.706,0,0,0,1
