backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),100000000,100,load,12.1802,11039688,0.00883175,0,1
WAH (FastBit),100000000,100,OR,0.646126,0,0,2000000,1
WAH (FastBit),100000000,100,AND,0.256039,0,0,0,1
WAH (FastBit),100000000,100,XOR,0.400354,0,0,2000000,1
WAH (FastBit),100000000,100,multi-OR,294.097,0,0,100000000,1
WAH (FastBit),100000000,100,OR_op,0.424223,0,0,0,1
WAH (FastBit),100000000,100,AND_op,0.220354,0,0,0,1
WAH (FastBit),100000000,100,XOR_op,0.295518,0,0,0,1
WAH (FastBit),100000000,100,NOT_op,0.007845,0,0,0,1
WAH (FastBit),100000000,100,COMP_op,1.4686,0,0,0,1
