backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),100000000,328,load,5.22225,7120897,0.284836,0,1
DDC (New),100000000,328,OR,5.82575,0,0,5475813,1
DDC (New),100000000,328,AND,6.15808,0,0,25003,1
DDC (New),100000000,328,XOR,6.5742,0,0,5450810,1
DDC (New),100000000,328,OR_op,1.4071,0,0,5475813,1
DDC (New),100000000,328,AND_op,1.58779,0,0,25003,1
DDC (New),100000000,328,XOR_op,1.47544,0,0,5450810,1
DDC (New),100000000,328,NOT_op,0.20137,0,0,99499507,1
DDC (New),100000000,328,COMP_op,4.29008,0,0,94524187,1
