backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),234997,215,load,1.23311,275748,0.0436618,0,1
DDC (New),234997,215,OR,0.025267,0,0,100888,1
DDC (New),234997,215,AND,0.016297,0,0,0,1
DDC (New),234997,215,XOR,0.018696,0,0,100888,1
DDC (New),234997,215,multi-OR,0.456748,0,0,211073,1
DDC (New),234997,215,OR_op,0.002833,0,0,100888,1
DDC (New),234997,215,AND_op,0.003111,0,0,0,1
DDC (New),234997,215,XOR_op,0.002842,0,0,100888,1
DDC (New),234997,215,NOT_op,0.001496,0,0,150154,1
DDC (New),234997,215,COMP_op,0.007078,0,0,218952,1
