backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,100000000,100,load,11.065,2999530,0.00239962,0,1
CRoaring,100000000,100,OR,7.08815,0,0,2000000,1
CRoaring,100000000,100,AND,0.98561,0,0,0,1
CRoaring,100000000,100,XOR,0.792289,0,0,2000000,1
CRoaring,100000000,100,multi-OR,35.8639,0,0,100000000,1
CRoaring,100000000,100,OR_op,0.140441,0,0,2000000,1
CRoaring,100000000,100,AND_op,0.105658,0,0,0,1
CRoaring,100000000,100,XOR_op,0.17964,0,0,2000000,1
CRoaring,100000000,100,NOT_op,0.266646,0,0,99000000,1
CRoaring,100000000,100,OR_op_conv,0.727091,0,0,2000000,1
CRoaring,100000000,100,AND_op_conv,0.596594,0,0,0,1
CRoaring,100000000,100,XOR_op_conv,0.741848,0,0,2000000,1
CRoaring,100000000,100,NOT_op_conv,1.36191,0,0,99000000,1
CRoaring,100000000,100,COMP_op_native,0.628678,0,0,99000000,1
CRoaring,100000000,100,COMP_op,1.69251,0,0,0,1
