backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,36244344,3,load,0.078081,12547,0.000923142,0,1
CRoaring,36244344,3,OR,0.779099,0,0,3313,1
CRoaring,36244344,3,AND,1.33013,0,0,0,1
CRoaring,36244344,3,XOR,0.209052,0,0,3313,1
CRoaring,36244344,3,multi-OR,0.074119,0,0,4844,1
CRoaring,36244344,3,OR_op,0.012104,0,0,3313,1
CRoaring,36244344,3,AND_op,0.00093,0,0,0,1
CRoaring,36244344,3,XOR_op,0.013011,0,0,3313,1
CRoaring,36244344,3,NOT_op,0.074017,0,0,36242603,1
CRoaring,36244344,3,OR_op_conv,0.17792,0,0,3313,1
CRoaring,36244344,3,AND_op_conv,0.163272,0,0,0,1
CRoaring,36244344,3,XOR_op_conv,0.177596,0,0,3313,1
CRoaring,36244344,3,NOT_op_conv,0.442278,0,0,36242603,1
CRoaring,36244344,3,COMP_op_native,0.143299,0,0,36242772,1
CRoaring,36244344,3,COMP_op,0.532829,0,0,0,1
