backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),100000000,66,load,8.57221,13075537,0.523021,0,1
DDC (New),100000000,66,OR,6.32742,0,0,50050276,1
DDC (New),100000000,66,AND,6.13274,0,0,50434,1
DDC (New),100000000,66,XOR,6.12949,0,0,49999842,1
DDC (New),100000000,66,OR_op,1.41582,0,0,50050276,1
DDC (New),100000000,66,AND_op,1.89109,0,0,50434,1
DDC (New),100000000,66,XOR_op,1.90868,0,0,49999842,1
DDC (New),100000000,66,NOT_op,0.149574,0,0,99899294,1
DDC (New),100000000,66,COMP_op,4.28273,0,0,49949724,1
