backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,2528312,132,load,8.23284,14726160,0.353,0,1
EWAH,2528312,132,OR,0.28294,0,0,324324,1
EWAH,2528312,132,AND,0.192246,0,0,0,1
EWAH,2528312,132,XOR,0.29279,0,0,324324,1
EWAH,2528312,132,multi-OR,25.4199,0,0,2456218,1
EWAH,2528312,132,OR_op,0.155855,0,0,0,1
EWAH,2528312,132,AND_op,0.177006,0,0,0,1
EWAH,2528312,132,XOR_op,0.165291,0,0,0,1
EWAH,2528312,132,NOT_op,0.139171,0,0,0,1
EWAH,2528312,132,COMP_op,0.627447,0,0,0,1
