backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,36244344,11,load,0.039771,696,1.39658e-05,0,1
EWAH,36244344,11,OR,0.001932,0,0,20122661,1
EWAH,36244344,11,AND,0.001244,0,0,0,1
EWAH,36244344,11,XOR,0.00142,0,0,20122661,1
EWAH,36244344,11,multi-OR,0.002474,0,0,36244344,1
EWAH,36244344,11,OR_op,9e-05,0,0,0,1
EWAH,36244344,11,AND_op,8.8e-05,0,0,0,1
EWAH,36244344,11,XOR_op,9.2e-05,0,0,0,1
EWAH,36244344,11,NOT_op,8.8e-05,0,0,0,1
EWAH,36244344,11,COMP_op,0.000345,0,0,0,1
