backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,100000000,6554,load,12.4601,25000040,1,0,1
EWAH,100000000,6554,OR,8.69033,0,0,27999151,1
EWAH,100000000,6554,AND,16.9163,0,0,2001155,1
EWAH,100000000,6554,XOR,9.39796,0,0,25997996,1
EWAH,100000000,6554,OR_op,5.71947,0,0,0,1
EWAH,100000000,6554,AND_op,13.1624,0,0,0,1
EWAH,100000000,6554,XOR_op,6.03151,0,0,0,1
EWAH,100000000,6554,NOT_op,3.46344,0,0,0,1
EWAH,100000000,6554,COMP_op,22.1988,0,0,0,1
