backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),100000000,328,load,13.5332,15817144,0.632686,0,1
WAH (FastBit),100000000,328,OR,18.1638,0,0,5475813,1
WAH (FastBit),100000000,328,AND,18.4219,0,0,25003,1
WAH (FastBit),100000000,328,XOR,14.6726,0,0,5450810,1
WAH (FastBit),100000000,328,OR_op,13.1187,0,0,0,1
WAH (FastBit),100000000,328,AND_op,14.0374,0,0,0,1
WAH (FastBit),100000000,328,XOR_op,10.04,0,0,0,1
WAH (FastBit),100000000,328,NOT_op,0.391364,0,0,0,1
WAH (FastBit),100000000,328,COMP_op,31.3335,0,0,0,1
