backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),21844315,33,load,3.76361,3674464,0.0407785,0,1
WAH (FastBit),21844315,33,OR,2.30847,0,0,5648823,1
WAH (FastBit),21844315,33,AND,0.958316,0,0,0,1
WAH (FastBit),21844315,33,XOR,1.40144,0,0,5648823,1
WAH (FastBit),21844315,33,multi-OR,12.5279,0,0,21844315,1
WAH (FastBit),21844315,33,OR_op,1.46874,0,0,0,1
WAH (FastBit),21844315,33,AND_op,0.898549,0,0,0,1
WAH (FastBit),21844315,33,XOR_op,1.01294,0,0,0,1
WAH (FastBit),21844315,33,NOT_op,0.024458,0,0,0,1
WAH (FastBit),21844315,33,COMP_op,4.64766,0,0,0,1
