group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,source_file,replicates,min_ms,max_ms
earth,decade,21844315,OR,WAH,1.47493,4.859528257438726,DDC,OR_op,raw/earth_r1_decade_wah.csv;raw/earth_r2_decade_wah.csv;raw/earth_r3_decade_wah.csv;raw/earth_r4_decade_wah.csv;raw/earth_r5_decade_wah.csv,5,1.46874,1.4774
earth,decade,21844315,OR,EWAH,1.27254,4.192703442686145,DDC,OR_op,raw/earth_r1_decade_ewah.csv;raw/earth_r2_decade_ewah.csv;raw/earth_r3_decade_ewah.csv;raw/earth_r4_decade_ewah.csv;raw/earth_r5_decade_ewah.csv,5,1.27013,1.27392
earth,decade,21844315,COMP,DDC,0.912327,1.0,DDC,COMP_op,raw/earth_r1_decade_ddc.csv;raw/earth_r2_decade_ddc.csv;raw/earth_r3_decade_ddc.csv;raw/earth_r4_decade_ddc.csv;raw/earth_r5_decade_ddc.csv,5,0.910524,0.938774
earth,decade,21844315,COMP,CRoaring,1.45368,1.5933760592419166,DDC,COMP_op,raw/earth_r1_decade_croaring.csv;raw/earth_r2_decade_croaring.csv;raw/earth_r3_decade_croaring.csv;raw/earth_r4_decade_croaring.csv;raw/earth_r5_decade_croaring.csv,5,1.44998,1.45566
earth,decade,21844315,COMP,WAH,4.66004,5.1078615452573475,DDC,COMP_op,raw/earth_r1_decade_wah.csv;raw/earth_r2_decade_wah.csv;raw/earth_r3_decade_wah.csv;raw/earth_r4_decade_wah.csv;raw/earth_r5_decade_wah.csv,5,4.64766,4.66374
earth,decade,21844315,COMP,EWAH,4.8,5.261271452012272,DDC,COMP_op,raw/earth_r1_decade_ewah.csv;raw/earth_r2_decade_ewah.csv;raw/earth_r3_decade_ewah.csv;raw/earth_r4_decade_ewah.csv;raw/earth_r5_decade_ewah.csv,5,4.79572,4.80938
earth,temp_bin,21844315,OR,DDC,0.304838,1.0,DDC,OR_op,raw/earth_r1_temp_bin_ddc.csv;raw/earth_r2_temp_bin_ddc.csv;raw/earth_r3_temp_bin_ddc.csv;raw/earth_r4_temp_bin_ddc.csv;raw/earth_r5_temp_bin_ddc.csv,5,0.303183,0.323775
earth,temp_bin,21844315,OR,CRoaring,1.176,3.8577867588686447,DDC,OR_op_conv,raw/earth_r1_temp_bin_croaring.csv;raw/earth_r2_temp_bin_croaring.csv;raw/earth_r3_temp_bin_croaring.csv;raw/earth_r4_temp_bin_croaring.csv;raw/earth_r5_temp_bin_croaring.csv,5,1.17445,1.17822
earth,temp_bin,21844315,OR,WAH,4.54878,14.921958548474928,DDC,OR_op,raw/earth_r1_temp_bin_wah.csv;raw/earth_r2_temp_bin_wah.csv;raw/earth_r3_temp_bin_wah.csv;raw/earth_r4_temp_bin_wah.csv;raw/earth_r5_temp_bin_wah.csv,5,4.54577,4.55774
earth,temp_bin,21844315,OR,EWAH,3.61265,11.851048753764294,DDC,OR_op,raw/earth_r1_temp_bin_ewah.csv;raw/earth_r2_temp_bin_ewah.csv;raw/earth_r3_temp_bin_ewah.csv;raw/earth_r4_temp_bin_ewah.csv;raw/earth_r5_temp_bin_ewah.csv,5,3.60699,3.61394
earth,temp_bin,21844315,COMP,DDC,0.92638,1.0,DDC,COMP_op,raw/earth_r1_temp_bin_ddc.csv;raw/earth_r2_temp_bin_ddc.csv;raw/earth_r3_temp_bin_ddc.csv;raw/earth_r4_temp_bin_ddc.csv;raw/earth_r5_temp_bin_ddc.csv,5,0.924817,0.965008
earth,temp_bin,21844315,COMP,CRoaring,2.82982,3.054707571406982,DDC,COMP_op,raw/earth_r1_temp_bin_croaring.csv;raw/earth_r2_temp_bin_croaring.csv;raw/earth_r3_temp_bin_croaring.csv;raw/earth_r4_temp_bin_croaring.csv;raw/earth_r5_temp_bin_croaring.csv,5,2.81849,2.83218
