group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,source_file,replicates,min_ms,max_ms,cf1,throughput_ops_s
cluster,f2,100000000,COMP,EWAH,47.623,11.27240966307986,DDC,COMP_op,raw/cluster_r1_f2_ewah.csv;raw/cluster_r2_f2_ewah.csv;raw/cluster_r3_f2_ewah.csv;raw/cluster_r4_f2_ewah.csv;raw/cluster_r5_f2_ewah.csv,5,47.571,47.8414,2.0000144401042577,20.998257144656993
cluster,f4,100000000,OR,DDC,1.41106,1.0,DDC,OR_op,raw/cluster_r1_f4_ddc.csv;raw/cluster_r2_f4_ddc.csv;raw/cluster_r3_f4_ddc.csv;raw/cluster_r4_f4_ddc.csv;raw/cluster_r5_f4_ddc.csv,5,1.39473,1.42115,4.000029920223803,708.6870863039134
cluster,f4,100000000,OR,CRoaring,5.2022,3.6867319603702184,DDC,OR_op_conv,raw/cluster_r1_f4_croaring.csv;raw/cluster_r2_f4_croaring.csv;raw/cluster_r3_f4_croaring.csv;raw/cluster_r4_f4_croaring.csv;raw/cluster_r5_f4_croaring.csv,5,5.17685,5.25586,4.000029920223803,192.22636576832878
cluster,f4,100000000,OR,WAH,9.43733,6.688113900188511,DDC,OR_op,raw/cluster_r1_f4_wah.csv;raw/cluster_r2_f4_wah.csv;raw/cluster_r3_f4_wah.csv;raw/cluster_r4_f4_wah.csv;raw/cluster_r5_f4_wah.csv,5,9.41939,9.45831,4.000029920223803,105.96217362325997
cluster,f4,100000000,OR,EWAH,7.94978,5.633906424957124,DDC,OR_op,raw/cluster_r1_f4_ewah.csv;raw/cluster_r2_f4_ewah.csv;raw/cluster_r3_f4_ewah.csv;raw/cluster_r4_f4_ewah.csv;raw/cluster_r5_f4_ewah.csv,5,7.93762,7.96664,4.000029920223803,125.78964449330674
cluster,f4,100000000,AND,DDC,2.23346,1.0,DDC,AND_op,raw/cluster_r1_f4_ddc.csv;raw/cluster_r2_f4_ddc.csv;raw/cluster_r3_f4_ddc.csv;raw/cluster_r4_f4_ddc.csv;raw/cluster_r5_f4_ddc.csv,5,2.2121,2.25955,4.000029920223803,447.7358000591011
cluster,f4,100000000,AND,CRoaring,3.4769,1.5567326032254887,DDC,AND_op_conv,raw/cluster_r1_f4_croaring.csv;raw/cluster_r2_f4_croaring.csv;raw/cluster_r3_f4_croaring.csv;raw/cluster_r4_f4_croaring.csv;raw/cluster_r5_f4_croaring.csv,5,3.46429,3.49137,4.000029920223803,287.61252840173717
cluster,f4,100000000,AND,WAH,5.78201,2.588812873299723,DDC,AND_op,raw/cluster_r1_f4_wah.csv;raw/cluster_r2_f4_wah.csv;raw/cluster_r3_f4_wah.csv;raw/cluster_r4_f4_wah.csv;raw/cluster_r5_f4_wah.csv,5,5.77397,5.82444,4.000029920223803,172.95023702829985
cluster,f4,100000000,AND,EWAH,6.21587,2.783067527513365,DDC,AND_op,raw/cluster_r1_f4_ewah.csv;raw/cluster_r2_f4_ewah.csv;raw/cluster_r3_f4_ewah.csv;raw/cluster_r4_f4_ewah.csv;raw/cluster_r5_f4_ewah.csv,5,6.21176,6.23269,4.000029920223803,160.8785254517871
cluster,f4,100000000,NOT,DDC,0.17298,1.0,DDC,NOT_op,raw/cluster_r1_f4_ddc.csv;raw/cluster_r2_f4_ddc.csv;raw/cluster_r3_f4_ddc.csv;raw/cluster_r4_f4_ddc.csv;raw/cluster_r5_f4_ddc.csv,5,0.17191,0.174457,4.000029920223803,5781.015146259683
cluster,f4,100000000,NOT,CRoaring,4.89348,28.289281997918838,DDC,NOT_op_conv,raw/cluster_r1_f4_croaring.csv;raw/cluster_r2_f4_croaring.csv;raw/cluster_r3_f4_croaring.csv;raw/cluster_r4_f4_croaring.csv;raw/cluster_r5_f4_croaring.csv,5,4.87594,4.89793,4.000029920223803,204.35354798630013
cluster,f4,100000000,NOT,WAH,0.199233,1.1517689906347555,DDC,NOT_op,raw/cluster_r1_f4_wah.csv;raw/cluster_r2_f4_wah.csv;raw/cluster_r3_f4_wah.csv;raw/cluster_r4_f4_wah.csv;raw/cluster_r5_f4_wah.csv,5,0.197822,0.203593,4.000029920223803,5019.248819221715
cluster,f4,100000000,NOT,EWAH,2.25103,13.013238524684935,DDC,NOT_op,raw/cluster_r1_f4_ewah.csv;raw/cluster_r2_f4_ewah.csv;raw/cluster_r3_f4_ewah.csv;raw/cluster_r4_f4_ewah.csv;raw/cluster_r5_f4_ewah.csv,5,2.2495,2.2608,4.000029920223803,444.2410807497012
cluster,f4,100000000,COMP,DDC,4.24646,1.0,DDC,COMP_op,raw/cluster_r1_f4_ddc.csv;raw/cluster_r2_f4_ddc.csv;raw/cluster_r3_f4_ddc.csv;raw/cluster_r4_f4_ddc.csv;raw/cluster_r5_f4_ddc.csv,5,4.2027,4.28699,4.000029920223803,235.49026718725716
cluster,f4,100000000,COMP,CRoaring,17.9355,4.223635687137051,DDC,COMP_op,raw/cluster_r1_f4_croaring.csv;raw/cluster_r2_f4_croaring.csv;raw/cluster_r3_f4_croaring.csv;raw/cluster_r4_f4_croaring.csv;raw/cluster_r5_f4_croaring.csv,5,17.9008,17.9598,4.000029920223803,55.755345543754004
cluster,f4,100000000,COMP,WAH,32.5986,7.676653023930521,DDC,COMP_op,raw/cluster_r1_f4_wah.csv;raw/cluster_r2_f4_wah.csv;raw/cluster_r3_f4_wah.csv;raw/cluster_r4_f4_wah.csv;raw/cluster_r5_f4_wah.csv,5,32.571,32.6193,4.000029920223803,30.67616400704325
cluster,f4,100000000,COMP,EWAH,28.6879,6.755721236041314,DDC,COMP_op,raw/cluster_r1_f4_ewah.csv;raw/cluster_r2_f4_ewah.csv;raw/cluster_r3_f4_ewah.csv;raw/cluster_r4_f4_ewah.csv;raw/cluster_r5_f4_ewah.csv,5,28.564,28.7007,4.000029920223803,34.85790176346125
cluster,f8,100000000,OR,DDC,1.40703,1.0,DDC,OR_op,raw/cluster_r1_f8_ddc.csv;raw/cluster_r2_f8_ddc.csv;raw/cluster_r3_f8_ddc.csv;raw/cluster_r4_f8_ddc.csv;raw/cluster_r5_f8_ddc.csv,5,1.40391,1.45565,8.000003840001844,710.7169001371684
cluster,f8,100000000,OR,CRoaring,3.13261,2.226398868538695,DDC,OR_op_conv,raw/cluster_r1_f8_croaring.csv;raw/cluster_r2_f8_croaring.csv;raw/cluster_r3_f8_croaring.csv;raw/cluster_r4_f8_croaring.csv;raw/cluster_r5_f8_croaring.csv,5,3.07219,3.13934,8.000003840001844,319.2226290537283
cluster,f8,100000000,OR,WAH,5.26747,3.7436799499655304,DDC,OR_op,raw/cluster_r1_f8_wah.csv;raw/cluster_r2_f8_wah.csv;raw/cluster_r3_f8_wah.csv;raw/cluster_r4_f8_wah.csv;raw/cluster_r5_f8_wah.csv,5,5.26025,5.27625,8.000003840001844,189.84446043356678
cluster,f8,100000000,OR,EWAH,4.33812,3.083175198823053,DDC,OR_op,raw/cluster_r1_f8_ewah.csv;raw/cluster_r2_f8_ewah.csv;raw/cluster_r3_f8_ewah.csv;raw/cluster_r4_f8_ewah.csv;raw/cluster_r5_f8_ewah.csv,5,4.32026,4.36095,8.000003840001844,230.51460079481436
cluster,f8,100000000,AND,DDC,2.72352,1.0,CRoaring,AND_op,raw/cluster_r1_f8_ddc.csv;raw/cluster_r2_f8_ddc.csv;raw/cluster_r3_f8_ddc.csv;raw/cluster_r4_f8_ddc.csv;raw/cluster_r5_f8_ddc.csv,5,2.72078,2.76392,8.000003840001844,367.17189519445424
cluster,f8,100000000,AND,CRoaring,1.98035,0.7271288626483374,CRoaring,AND_op_conv,raw/cluster_r1_f8_croaring.csv;raw/cluster_r2_f8_croaring.csv;raw/cluster_r3_f8_croaring.csv;raw/cluster_r4_f8_croaring.csv;raw/cluster_r5_f8_croaring.csv,5,1.97009,1.98733,8.000003840001844,504.9612442245058
cluster,f8,100000000,AND,WAH,3.04418,1.1177373399130537,CRoaring,AND_op,raw/cluster_r1_f8_wah.csv;raw/cluster_r2_f8_wah.csv;raw/cluster_r3_f8_wah.csv;raw/cluster_r4_f8_wah.csv;raw/cluster_r5_f8_wah.csv,5,3.03425,3.04641,8.000003840001844,328.49568685163166
cluster,f8,100000000,AND,EWAH,3.22447,1.1839347608976618,CRoaring,AND_op,raw/cluster_r1_f8_ewah.csv;raw/cluster_r2_f8_ewah.csv;raw/cluster_r3_f8_ewah.csv;raw/cluster_r4_f8_ewah.csv;raw/cluster_r5_f8_ewah.csv,5,3.218,3.23054,8.000003840001844,310.12848623184584
cluster,f8,100000000,NOT,DDC,0.162824,1.0,WAH,NOT_op,raw/cluster_r1_f8_ddc.csv;raw/cluster_r2_f8_ddc.csv;raw/cluster_r3_f8_ddc.csv;raw/cluster_r4_f8_ddc.csv;raw/cluster_r5_f8_ddc.csv,5,0.161899,0.177904,8.000003840001844,6141.600746818651
cluster,f8,100000000,NOT,CRoaring,3.24238,19.913403429469856,WAH,NOT_op_conv,raw/cluster_r1_f8_croaring.csv;raw/cluster_r2_f8_croaring.csv;raw/cluster_r3_f8_croaring.csv;raw/cluster_r4_f8_croaring.csv;raw/cluster_r5_f8_croaring.csv,5,3.23717,3.24707,8.000003840001844,308.41542323848535
cluster,f8,100000000,NOT,WAH,0.072826,0.4472682159878151,WAH,NOT_op,raw/cluster_r1_f8_wah.csv;raw/cluster_r2_f8_wah.csv;raw/cluster_r3_f8_wah.csv;raw/cluster_r4_f8_wah.csv;raw/cluster_r5_f8_wah.csv,5,0.068635,0.073711,8.000003840001844,13731.359679235438
cluster,f8,100000000,NOT,EWAH,1.23262,7.570259912543606,WAH,NOT_op,raw/cluster_r1_f8_ewah.csv;raw/cluster_r2_f8_ewah.csv;raw/cluster_r3_f8_ewah.csv;raw/cluster_r4_f8_ewah.csv;raw/cluster_r5_f8_ewah.csv,5,1.22863,1.23827,8.000003840001844,811.2800376433937
cluster,f8,100000000,COMP,DDC,4.25551,1.0,DDC,COMP_op,raw/cluster_r1_f8_ddc.csv;raw/cluster_r2_f8_ddc.csv;raw/cluster_r3_f8_ddc.csv;raw/cluster_r4_f8_ddc.csv;raw/cluster_r5_f8_ddc.csv,5,4.24471,4.34733,8.000003840001844,234.98946072268657
cluster,f8,100000000,COMP,CRoaring,9.87243,2.3199170017224726,DDC,COMP_op,raw/cluster_r1_f8_croaring.csv;raw/cluster_r2_f8_croaring.csv;raw/cluster_r3_f8_croaring.csv;raw/cluster_r4_f8_croaring.csv;raw/cluster_r5_f8_croaring.csv,5,9.8524,9.88206,8.000003840001844,101.29218439634417
