backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),2528312,132,load,12.0012,10450892,0.250518,0,1
WAH (FastBit),2528312,132,OR,0.577876,0,0,324324,1
WAH (FastBit),2528312,132,AND,0.556058,0,0,0,1
WAH (FastBit),2528312,132,XOR,0.290417,0,0,324324,1
WAH (FastBit),2528312,132,multi-OR,7.02397,0,0,2456218,1
WAH (FastBit),2528312,132,OR_op,0.328447,0,0,0,1
WAH (FastBit),2528312,132,AND_op,0.307871,0,0,0,1
WAH (FastBit),2528312,132,XOR_op,0.153276,0,0,0,1
WAH (FastBit),2528312,132,NOT_op,0.017896,0,0,0,1
WAH (FastBit),2528312,132,COMP_op,0.739121,0,0,0,1
WAH (FastBit),2528312,132,COMP_op_conv,1.03738,0,0,2368295,1
