backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),2528312,6,load,0.723842,849768,0.448135,0,1
WAH (FastBit),2528312,6,OR,0.340987,0,0,2206089,1
WAH (FastBit),2528312,6,AND,0.238821,0,0,0,1
WAH (FastBit),2528312,6,XOR,0.209559,0,0,2206089,1
WAH (FastBit),2528312,6,multi-OR,0.310096,0,0,2528312,1
WAH (FastBit),2528312,6,OR_op,0.121697,0,0,0,1
WAH (FastBit),2528312,6,AND_op,0.112145,0,0,0,1
WAH (FastBit),2528312,6,XOR_op,0.081486,0,0,0,1
WAH (FastBit),2528312,6,NOT_op,0.01294,0,0,0,1
WAH (FastBit),2528312,6,COMP_op,0.404342,0,0,0,1
WAH (FastBit),2528312,6,COMP_op_conv,0.677335,0,0,1865487,1
