backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,2528312,6,load,0.429596,868592,0.458062,0,1
EWAH,2528312,6,OR,0.179905,0,0,2206089,1
EWAH,2528312,6,AND,0.017822,0,0,0,1
EWAH,2528312,6,XOR,0.163352,0,0,2206089,1
EWAH,2528312,6,multi-OR,0.831844,0,0,2528312,1
EWAH,2528312,6,OR_op,0.081267,0,0,0,1
EWAH,2528312,6,AND_op,0.012953,0,0,0,1
EWAH,2528312,6,XOR_op,0.074526,0,0,0,1
EWAH,2528312,6,NOT_op,0.082553,0,0,0,1
EWAH,2528312,6,COMP_op,0.217774,0,0,0,1
EWAH,2528312,6,COMP_op_conv,0.236105,0,0,1865487,1
