backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,2963664,22,load,1.64929,3699028,0.453864,0,1
CRoaring,2963664,22,OR,0.349076,0,0,1040180,1
CRoaring,2963664,22,AND,0.152046,0,0,0,1
CRoaring,2963664,22,XOR,0.237572,0,0,1040180,1
CRoaring,2963664,22,multi-OR,1.32324,0,0,2963664,1
CRoaring,2963664,22,load,0.857572,3699028,0.453864,0,2
CRoaring,2963664,22,OR,0.135274,0,0,1040180,2
CRoaring,2963664,22,AND,0.141903,0,0,0,2
CRoaring,2963664,22,XOR,0.098839,0,0,1040180,2
CRoaring,2963664,22,multi-OR,1.30302,0,0,2963664,2
CRoaring,2963664,22,load,0.799303,3699028,0.453864,0,3
CRoaring,2963664,22,OR,0.118742,0,0,1040180,3
CRoaring,2963664,22,AND,0.154325,0,0,0,3
CRoaring,2963664,22,XOR,0.099302,0,0,1040180,3
CRoaring,2963664,22,multi-OR,1.30398,0,0,2963664,3
CRoaring,2963664,22,load,0.843175,3699028,0.453864,0,4
CRoaring,2963664,22,OR,0.117175,0,0,1040180,4
CRoaring,2963664,22,AND,0.135867,0,0,0,4
CRoaring,2963664,22,XOR,0.098176,0,0,1040180,4
CRoaring,2963664,22,multi-OR,1.36564,0,0,2963664,4
CRoaring,2963664,22,load,0.809362,3699028,0.453864,0,5
CRoaring,2963664,22,OR,0.115663,0,0,1040180,5
CRoaring,2963664,22,AND,0.145086,0,0,0,5
CRoaring,2963664,22,XOR,0.108861,0,0,1040180,5
CRoaring,2963664,22,multi-OR,1.32929,0,0,2963664,5
CRoaring,2963664,22,load,0.797898,3699028,0.453864,0,6
CRoaring,2963664,22,OR,0.11506,0,0,1040180,6
CRoaring,2963664,22,AND,0.139257,0,0,0,6
CRoaring,2963664,22,XOR,0.102411,0,0,1040180,6
CRoaring,2963664,22,multi-OR,1.33611,0,0,2963664,6
CRoaring,2963664,22,load,0.786357,3699028,0.453864,0,7
CRoaring,2963664,22,OR,0.115446,0,0,1040180,7
CRoaring,2963664,22,AND,0.149495,0,0,0,7
CRoaring,2963664,22,XOR,0.099047,0,0,1040180,7
CRoaring,2963664,22,multi-OR,1.28984,0,0,2963664,7
