backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,2528312,6,load,0.253412,788278,0.415707,0,1
CRoaring,2528312,6,OR,0.175012,0,0,2206089,1
CRoaring,2528312,6,AND,0.016585,0,0,0,1
CRoaring,2528312,6,XOR,0.130056,0,0,2206089,1
CRoaring,2528312,6,multi-OR,0.145461,0,0,2528312,1
CRoaring,2528312,6,load,0.161893,788278,0.415707,0,2
CRoaring,2528312,6,OR,0.038556,0,0,2206089,2
CRoaring,2528312,6,AND,0.013348,0,0,0,2
CRoaring,2528312,6,XOR,0.033965,0,0,2206089,2
CRoaring,2528312,6,multi-OR,0.140235,0,0,2528312,2
CRoaring,2528312,6,load,0.165586,788278,0.415707,0,3
CRoaring,2528312,6,OR,0.038171,0,0,2206089,3
CRoaring,2528312,6,AND,0.012183,0,0,0,3
CRoaring,2528312,6,XOR,0.033506,0,0,2206089,3
CRoaring,2528312,6,multi-OR,0.140883,0,0,2528312,3
CRoaring,2528312,6,load,0.142538,788278,0.415707,0,4
CRoaring,2528312,6,OR,0.036647,0,0,2206089,4
CRoaring,2528312,6,AND,0.011428,0,0,0,4
CRoaring,2528312,6,XOR,0.032113,0,0,2206089,4
CRoaring,2528312,6,multi-OR,0.140391,0,0,2528312,4
CRoaring,2528312,6,load,0.14602,788278,0.415707,0,5
CRoaring,2528312,6,OR,0.039798,0,0,2206089,5
CRoaring,2528312,6,AND,0.011438,0,0,0,5
CRoaring,2528312,6,XOR,0.044494,0,0,2206089,5
CRoaring,2528312,6,multi-OR,0.147504,0,0,2528312,5
CRoaring,2528312,6,load,0.144825,788278,0.415707,0,6
CRoaring,2528312,6,OR,0.03587,0,0,2206089,6
CRoaring,2528312,6,AND,0.010867,0,0,0,6
CRoaring,2528312,6,XOR,0.033197,0,0,2206089,6
CRoaring,2528312,6,multi-OR,0.138981,0,0,2528312,6
CRoaring,2528312,6,load,0.149396,788278,0.415707,0,7
CRoaring,2528312,6,OR,0.034673,0,0,2206089,7
CRoaring,2528312,6,AND,0.01077,0,0,0,7
CRoaring,2528312,6,XOR,0.033536,0,0,2206089,7
CRoaring,2528312,6,multi-OR,0.139491,0,0,2528312,7
CRoaring,2528312,6,load,0.158539,788278,0.415707,0,8
CRoaring,2528312,6,OR,0.038927,0,0,2206089,8
CRoaring,2528312,6,AND,0.010849,0,0,0,8
CRoaring,2528312,6,XOR,0.030762,0,0,2206089,8
CRoaring,2528312,6,multi-OR,0.146458,0,0,2528312,8
CRoaring,2528312,6,load,0.141854,788278,0.415707,0,9
CRoaring,2528312,6,OR,0.035513,0,0,2206089,9
CRoaring,2528312,6,AND,0.010668,0,0,0,9
CRoaring,2528312,6,XOR,0.032597,0,0,2206089,9
CRoaring,2528312,6,multi-OR,0.138807,0,0,2528312,9
CRoaring,2528312,6,load,0.14337,788278,0.415707,0,10
CRoaring,2528312,6,OR,0.039016,0,0,2206089,10
CRoaring,2528312,6,AND,0.010634,0,0,0,10
CRoaring,2528312,6,XOR,0.031472,0,0,2206089,10
CRoaring,2528312,6,multi-OR,0.146756,0,0,2528312,10
CRoaring,2528312,6,load,0.146255,788278,0.415707,0,11
CRoaring,2528312,6,OR,0.037407,0,0,2206089,11
CRoaring,2528312,6,AND,0.010543,0,0,0,11
CRoaring,2528312,6,XOR,0.032399,0,0,2206089,11
CRoaring,2528312,6,multi-OR,0.140122,0,0,2528312,11
CRoaring,2528312,6,load,0.146246,788278,0.415707,0,12
CRoaring,2528312,6,OR,0.036523,0,0,2206089,12
CRoaring,2528312,6,AND,0.010678,0,0,0,12
CRoaring,2528312,6,XOR,0.033296,0,0,2206089,12
CRoaring,2528312,6,multi-OR,0.139913,0,0,2528312,12
CRoaring,2528312,6,load,0.160821,788278,0.415707,0,13
CRoaring,2528312,6,OR,0.037026,0,0,2206089,13
CRoaring,2528312,6,AND,0.010586,0,0,0,13
CRoaring,2528312,6,XOR,0.033445,0,0,2206089,13
CRoaring,2528312,6,multi-OR,0.140772,0,0,2528312,13
CRoaring,2528312,6,load,0.14158,788278,0.415707,0,14
CRoaring,2528312,6,OR,0.034387,0,0,2206089,14
CRoaring,2528312,6,AND,0.010381,0,0,0,14
