backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,2528312,132,load,2.89921,4890838,0.117238,0,1
CRoaring,2528312,132,OR,0.3403,0,0,324324,1
CRoaring,2528312,132,AND,0.083888,0,0,0,1
CRoaring,2528312,132,XOR,0.293834,0,0,324324,1
CRoaring,2528312,132,multi-OR,3.2459,0,0,2456218,1
CRoaring,2528312,132,load,1.77335,4890838,0.117238,0,2
CRoaring,2528312,132,OR,0.133952,0,0,324324,2
CRoaring,2528312,132,AND,0.077956,0,0,0,2
CRoaring,2528312,132,XOR,0.190588,0,0,324324,2
CRoaring,2528312,132,multi-OR,3.38706,0,0,2456218,2
CRoaring,2528312,132,load,1.61776,4890838,0.117238,0,3
CRoaring,2528312,132,OR,0.128431,0,0,324324,3
CRoaring,2528312,132,AND,0.08035,0,0,0,3
CRoaring,2528312,132,XOR,0.198041,0,0,324324,3
CRoaring,2528312,132,multi-OR,3.2189,0,0,2456218,3
CRoaring,2528312,132,load,1.63634,4890838,0.117238,0,4
CRoaring,2528312,132,OR,0.136196,0,0,324324,4
CRoaring,2528312,132,AND,0.076315,0,0,0,4
CRoaring,2528312,132,XOR,0.196118,0,0,324324,4
CRoaring,2528312,132,multi-OR,3.53121,0,0,2456218,4
CRoaring,2528312,132,load,1.62147,4890838,0.117238,0,5
CRoaring,2528312,132,OR,0.137152,0,0,324324,5
CRoaring,2528312,132,AND,0.078401,0,0,0,5
CRoaring,2528312,132,XOR,0.189363,0,0,324324,5
CRoaring,2528312,132,multi-OR,3.19448,0,0,2456218,5
CRoaring,2528312,132,load,1.64661,4890838,0.117238,0,6
CRoaring,2528312,132,OR,0.131167,0,0,324324,6
CRoaring,2528312,132,AND,0.078498,0,0,0,6
CRoaring,2528312,132,XOR,0.194242,0,0,324324,6
CRoaring,2528312,132,multi-OR,3.45983,0,0,2456218,6
CRoaring,2528312,132,load,1.60613,4890838,0.117238,0,7
CRoaring,2528312,132,OR,0.137826,0,0,324324,7
CRoaring,2528312,132,AND,0.077767,0,0,0,7
CRoaring,2528312,132,XOR,0.188842,0,0,324324,7
CRoaring,2528312,132,multi-OR,3.19806,0,0,2456218,7
CRoaring,2528312,132,load,1.59343,4890838,0.117238,0,8
CRoaring,2528312,132,OR,0.135866,0,0,324324,8
