backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,2609129,2,load,0.012986,596,0.000913715,0,1
CRoaring,2609129,2,OR,0.14387,0,0,2609129,1
CRoaring,2609129,2,AND,0.007936,0,0,0,1
CRoaring,2609129,2,XOR,0.017537,0,0,2609129,1
CRoaring,2609129,2,load,0.013795,596,0.000913715,0,2
CRoaring,2609129,2,OR,0.016568,0,0,2609129,2
CRoaring,2609129,2,AND,0.007251,0,0,0,2
CRoaring,2609129,2,XOR,0.016649,0,0,2609129,2
CRoaring,2609129,2,load,0.012206,596,0.000913715,0,3
CRoaring,2609129,2,OR,0.016465,0,0,2609129,3
CRoaring,2609129,2,AND,0.007108,0,0,0,3
CRoaring,2609129,2,XOR,0.016553,0,0,2609129,3
CRoaring,2609129,2,load,0.012222,596,0.000913715,0,4
CRoaring,2609129,2,OR,0.020672,0,0,2609129,4
CRoaring,2609129,2,AND,0.007117,0,0,0,4
CRoaring,2609129,2,XOR,0.016478,0,0,2609129,4
CRoaring,2609129,2,load,0.013066,596,0.000913715,0,5
CRoaring,2609129,2,OR,0.01639,0,0,2609129,5
CRoaring,2609129,2,AND,0.00706,0,0,0,5
CRoaring,2609129,2,XOR,0.01651,0,0,2609129,5
CRoaring,2609129,2,load,0.011925,596,0.000913715,0,6
CRoaring,2609129,2,OR,0.016569,0,0,2609129,6
CRoaring,2609129,2,AND,0.007008,0,0,0,6
CRoaring,2609129,2,XOR,0.016561,0,0,2609129,6
CRoaring,2609129,2,load,0.011774,596,0.000913715,0,7
CRoaring,2609129,2,OR,0.016482,0,0,2609129,7
CRoaring,2609129,2,AND,0.007086,0,0,0,7
CRoaring,2609129,2,XOR,0.016262,0,0,2609129,7
CRoaring,2609129,2,load,0.011324,596,0.000913715,0,8
CRoaring,2609129,2,OR,0.016344,0,0,2609129,8
CRoaring,2609129,2,AND,0.006974,0,0,0,8
CRoaring,2609129,2,XOR,0.01635,0,0,2609129,8
CRoaring,2609129,2,load,0.010972,596,0.000913715,0,9
CRoaring,2609129,2,OR,0.016231,0,0,2609129,9
CRoaring,2609129,2,AND,0.007026,0,0,0,9
CRoaring,2609129,2,XOR,0.016282,0,0,2609129,9
CRoaring,2609129,2,load,0.012931,596,0.000913715,0,10
