backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,14835720,71,load,35.7059,931950,0.00707808,0,1
CRoaring,14835720,71,OR,0.313517,0,0,4570628,1
CRoaring,14835720,71,AND,0.449064,0,0,0,1
CRoaring,14835720,71,XOR,0.06678,0,0,4570628,1
CRoaring,14835720,71,multi-OR,1.72992,0,0,14835720,1
CRoaring,14835720,71,load,0.512004,931950,0.00707808,0,2
CRoaring,14835720,71,OR,0.101752,0,0,4570628,2
CRoaring,14835720,71,AND,0.046947,0,0,0,2
CRoaring,14835720,71,XOR,0.062291,0,0,4570628,2
CRoaring,14835720,71,multi-OR,1.69766,0,0,14835720,2
CRoaring,14835720,71,load,0.479693,931950,0.00707808,0,3
CRoaring,14835720,71,OR,0.089179,0,0,4570628,3
CRoaring,14835720,71,AND,0.047008,0,0,0,3
CRoaring,14835720,71,XOR,0.062621,0,0,4570628,3
CRoaring,14835720,71,multi-OR,1.69255,0,0,14835720,3
CRoaring,14835720,71,load,0.486971,931950,0.00707808,0,4
CRoaring,14835720,71,OR,0.084739,0,0,4570628,4
CRoaring,14835720,71,AND,0.046802,0,0,0,4
CRoaring,14835720,71,XOR,0.062328,0,0,4570628,4
CRoaring,14835720,71,multi-OR,1.70373,0,0,14835720,4
CRoaring,14835720,71,load,0.477998,931950,0.00707808,0,5
CRoaring,14835720,71,OR,0.085199,0,0,4570628,5
CRoaring,14835720,71,AND,0.046876,0,0,0,5
CRoaring,14835720,71,XOR,0.067089,0,0,4570628,5
CRoaring,14835720,71,multi-OR,1.71416,0,0,14835720,5
CRoaring,14835720,71,load,0.478616,931950,0.00707808,0,6
CRoaring,14835720,71,OR,0.093764,0,0,4570628,6
CRoaring,14835720,71,AND,0.048143,0,0,0,6
CRoaring,14835720,71,XOR,0.062454,0,0,4570628,6
CRoaring,14835720,71,multi-OR,1.70826,0,0,14835720,6
CRoaring,14835720,71,load,0.481633,931950,0.00707808,0,7
CRoaring,14835720,71,OR,0.088589,0,0,4570628,7
CRoaring,14835720,71,AND,0.046856,0,0,0,7
CRoaring,14835720,71,XOR,0.062677,0,0,4570628,7
CRoaring,14835720,71,multi-OR,1.70134,0,0,14835720,7
