backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,14835720,71,load,0.771128,931950,0.00707808,0,1
CRoaring,14835720,71,OR,0.31239,0,0,4570628,1
CRoaring,14835720,71,AND,0.447399,0,0,0,1
CRoaring,14835720,71,XOR,0.064667,0,0,4570628,1
CRoaring,14835720,71,multi-OR,1.71799,0,0,14835720,1
CRoaring,14835720,71,load,0.491959,931950,0.00707808,0,2
CRoaring,14835720,71,OR,0.10008,0,0,4570628,2
CRoaring,14835720,71,AND,0.046527,0,0,0,2
CRoaring,14835720,71,XOR,0.071386,0,0,4570628,2
CRoaring,14835720,71,multi-OR,1.7472,0,0,14835720,2
CRoaring,14835720,71,load,0.47091,931950,0.00707808,0,3
CRoaring,14835720,71,OR,0.084565,0,0,4570628,3
CRoaring,14835720,71,AND,0.045117,0,0,0,3
CRoaring,14835720,71,XOR,0.060938,0,0,4570628,3
CRoaring,14835720,71,multi-OR,1.69829,0,0,14835720,3
CRoaring,14835720,71,load,0.469719,931950,0.00707808,0,4
CRoaring,14835720,71,OR,0.087834,0,0,4570628,4
CRoaring,14835720,71,AND,0.045584,0,0,0,4
CRoaring,14835720,71,XOR,0.061423,0,0,4570628,4
CRoaring,14835720,71,multi-OR,1.71356,0,0,14835720,4
CRoaring,14835720,71,load,0.464081,931950,0.00707808,0,5
CRoaring,14835720,71,OR,0.084187,0,0,4570628,5
CRoaring,14835720,71,AND,0.045884,0,0,0,5
CRoaring,14835720,71,XOR,0.06129,0,0,4570628,5
CRoaring,14835720,71,multi-OR,1.7207,0,0,14835720,5
CRoaring,14835720,71,load,0.450851,931950,0.00707808,0,6
CRoaring,14835720,71,OR,0.090227,0,0,4570628,6
CRoaring,14835720,71,AND,0.04559,0,0,0,6
CRoaring,14835720,71,XOR,0.060974,0,0,4570628,6
CRoaring,14835720,71,multi-OR,1.69297,0,0,14835720,6
CRoaring,14835720,71,load,0.453771,931950,0.00707808,0,7
CRoaring,14835720,71,OR,0.099635,0,0,4570628,7
CRoaring,14835720,71,AND,0.045758,0,0,0,7
