column,n,c,memberships,one_runs,avg_density_pct,avg_run_length,ddc_job_payload_dir16_bytes,ddc_job_payload_dir32_bytes,ddc_job_v5_bytes,ddc_job_touched_segments,ddc_final5_payload_dir16_bytes,ddc_final5_payload_dir32_bytes,ddc_final5_v5_bytes,ddc_final5_touched_segments,ddc_final5_dual_segments,cr_plain_payload_bytes,cr_plain_serialized_bytes,cr_run_payload_bytes,cr_run_serialized_bytes,wah_serialized_bytes,ewah_job_payload_bytes,ewah_unpadded_payload_bytes,ewah_serialized_bytes,elapsed_seconds
"title.kind_id",2528312,6,2528312,578988,16.6666666667,4.36677789522,529455,533027,580867,1786,0,0,0,0,0,788798,788816,788260,788278,849768,868448,868432,868576,0.103094249
