group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,replicates,min_ms,max_ms,result_cardinality,source_file
job,mi_itype,14835720,COMP,WAH,0.085324,4.007326695472478,DDC,COMP_op_conv,5,0.080148,0.086692,13301811,raw/r1_mi_itype_wah.csv;raw/r2_mi_itype_wah.csv;raw/r3_mi_itype_wah.csv;raw/r4_mi_itype_wah.csv;raw/r5_mi_itype_wah.csv
job,mi_itype,14835720,COMP,EWAH,0.079122,3.7160435844448623,DDC,COMP_op_conv,5,0.075633,0.083649,13301811,raw/r1_mi_itype_ewah.csv;raw/r2_mi_itype_ewah.csv;raw/r3_mi_itype_ewah.csv;raw/r4_mi_itype_ewah.csv;raw/r5_mi_itype_ewah.csv
job,year,2528312,COMP,DDC,0.075805,1.0,DDC,COMP_op,5,0.075209,0.076042,2368295,raw/r1_year_ddc.csv;raw/r2_year_ddc.csv;raw/r3_year_ddc.csv;raw/r4_year_ddc.csv;raw/r5_year_ddc.csv
job,year,2528312,COMP,CRoaring,0.501817,6.619840379922168,DDC,COMP_op,5,0.49884,0.504965,2368295,raw/r1_year_croaring.csv;raw/r2_year_croaring.csv;raw/r3_year_croaring.csv;raw/r4_year_croaring.csv;raw/r5_year_croaring.csv
job,year,2528312,COMP,WAH,1.00984,13.321548710507225,DDC,COMP_op_conv,5,1.00457,1.03738,2368295,raw/r1_year_wah.csv;raw/r2_year_wah.csv;raw/r3_year_wah.csv;raw/r4_year_wah.csv;raw/r5_year_wah.csv
job,year,2528312,COMP,EWAH,0.633265,8.353868478332563,DDC,COMP_op_conv,5,0.631982,0.640856,2368295,raw/r1_year_ewah.csv;raw/r2_year_ewah.csv;raw/r3_year_ewah.csv;raw/r4_year_ewah.csv;raw/r5_year_ewah.csv
job,country,234997,COMP,DDC,0.007056,1.0,DDC,COMP_op,5,0.007039,0.007114,218952,raw/r1_country_ddc.csv;raw/r2_country_ddc.csv;raw/r3_country_ddc.csv;raw/r4_country_ddc.csv;raw/r5_country_ddc.csv
job,country,234997,COMP,CRoaring,0.030882,4.376700680272109,DDC,COMP_op,5,0.030625,0.032631,218952,raw/r1_country_croaring.csv;raw/r2_country_croaring.csv;raw/r3_country_croaring.csv;raw/r4_country_croaring.csv;raw/r5_country_croaring.csv
job,country,234997,COMP,WAH,0.062473,8.85388321995465,DDC,COMP_op_conv,5,0.062157,0.062683,218952,raw/r1_country_wah.csv;raw/r2_country_wah.csv;raw/r3_country_wah.csv;raw/r4_country_wah.csv;raw/r5_country_wah.csv
job,country,234997,COMP,EWAH,0.057017,8.08064058956916,DDC,COMP_op_conv,5,0.055629,0.057776,218952,raw/r1_country_ewah.csv;raw/r2_country_ewah.csv;raw/r3_country_ewah.csv;raw/r4_country_ewah.csv;raw/r5_country_ewah.csv
job,movie_keyword_movie_id,4523930,COMP,DDC,0.004823,1.0,DDC,COMP_op,5,0.004789,0.004847,4523427,raw/r1_movie_keyword_movie_id_ddc.csv;raw/r2_movie_keyword_movie_id_ddc.csv;raw/r3_movie_keyword_movie_id_ddc.csv;raw/r4_movie_keyword_movie_id_ddc.csv;raw/r5_movie_keyword_movie_id_ddc.csv
