backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),2528312,132,load,4.74829,4010490,0.0961353,0,1
DDC (New),2528312,132,OR,0.193938,0,0,324324,1
DDC (New),2528312,132,AND,0.16401,0,0,0,1
DDC (New),2528312,132,XOR,0.164734,0,0,324324,1
DDC (New),2528312,132,multi-OR,3.09362,0,0,2456218,1
DDC (New),2528312,132,OR_op,0.028085,0,0,324324,1
DDC (New),2528312,132,AND_op,0.031438,0,0,0,1
DDC (New),2528312,132,XOR_op,0.029888,0,0,324324,1
DDC (New),2528312,132,NOT_op,0.012546,0,0,2364005,1
DDC (New),2528312,132,COMP_op,0.079345,0,0,2368295,1
