backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
DDC (New),2963664,22,load,2.12721,2410663,0.295784,0,1
DDC (New),2963664,22,OR,0.19822,0,0,1040180,1
DDC (New),2963664,22,AND,0.195343,0,0,0,1
DDC (New),2963664,22,XOR,0.186265,0,0,1040180,1
DDC (New),2963664,22,multi-OR,0.88258,0,0,2963664,1
DDC (New),2963664,22,OR_op,0.032603,0,0,1040180,1
DDC (New),2963664,22,AND_op,0.037108,0,0,0,1
DDC (New),2963664,22,XOR_op,0.03502,0,0,1040180,1
DDC (New),2963664,22,NOT_op,0.014791,0,0,2343138,1
DDC (New),2963664,22,COMP_op,0.085697,0,0,2544010,1
