backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
EWAH,2963664,22,load,3.20322,5854216,0.718302,0,1
EWAH,2963664,22,OR,0.386151,0,0,1040180,1
EWAH,2963664,22,AND,0.245077,0,0,0,1
EWAH,2963664,22,XOR,0.413413,0,0,1040180,1
EWAH,2963664,22,multi-OR,6.79301,0,0,2963664,1
EWAH,2963664,22,OR_op,0.221761,0,0,0,1
EWAH,2963664,22,AND_op,0.238119,0,0,0,1
EWAH,2963664,22,XOR_op,0.239216,0,0,0,1
EWAH,2963664,22,NOT_op,0.16202,0,0,0,1
EWAH,2963664,22,COMP_op,0.897736,0,0,0,1
