backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
WAH (FastBit),36244344,3,load,0.074343,26716,0.00196562,0,1
WAH (FastBit),36244344,3,OR,0.04523,0,0,3313,1
WAH (FastBit),36244344,3,AND,0.009149,0,0,0,1
WAH (FastBit),36244344,3,XOR,0.012979,0,0,3313,1
WAH (FastBit),36244344,3,multi-OR,0.060481,0,0,4844,1
WAH (FastBit),36244344,3,OR_op,0.013573,0,0,0,1
WAH (FastBit),36244344,3,AND_op,0.003917,0,0,0,1
WAH (FastBit),36244344,3,XOR_op,0.012095,0,0,0,1
WAH (FastBit),36244344,3,NOT_op,0.0005,0,0,0,1
WAH (FastBit),36244344,3,COMP_op,0.04295,0,0,0,1
