backend,num_rows,cardinality,operation,time_ms,compressed_bytes,compression_ratio,result_cardinality,iteration
CRoaring,100000000,100,load,12.4601,7803014,0.00624241,0,1
CRoaring,100000000,100,OR,8.05035,0,0,2000000,1
CRoaring,100000000,100,AND,0.764169,0,0,0,1
CRoaring,100000000,100,XOR,1.29464,0,0,2000000,1
CRoaring,100000000,100,multi-OR,102.521,0,0,100000000,1
CRoaring,100000000,100,OR_op,0.302549,0,0,2000000,1
CRoaring,100000000,100,AND_op,0.169341,0,0,1000000,1
CRoaring,100000000,100,XOR_op,0.420856,0,0,2000000,1
CRoaring,100000000,100,NOT_op,0.300979,0,0,99000000,1
CRoaring,100000000,100,OR_op_conv,1.09301,0,0,2000000,1
CRoaring,100000000,100,AND_op_conv,0.783954,0,0,1000000,1
CRoaring,100000000,100,XOR_op_conv,1.17649,0,0,2000000,1
CRoaring,100000000,100,NOT_op_conv,1.44342,0,0,99000000,1
CRoaring,100000000,100,COMP_op_native,1.31922,0,0,99000000,1
CRoaring,100000000,100,COMP_op,2.44735,0,0,0,1
